,idMin,recurso,cantidad,unidades
5108,min5109,ARENAS,3267.0,METROS CUBICOS
5109,min5110,ARENAS,150.0,METROS CUBICOS
5110,min5111,ARENAS,32991.0,METROS CUBICOS
5111,min5112,GRAVA DE CANTERA,31198.0,METROS CUBICOS
5112,min5113,ARENA DE CANTERA,30766.0,METROS CUBICOS
5113,min5114,GRAVAS,120.0,METROS CUBICOS
5114,min5115,ARENA DE CANTERA,19583.0,METROS CUBICOS
5115,min5116,ARENA DE CANTERA,850.0,METROS CUBICOS
5116,min5117,ORO,32929.0,GRAMOS
5117,min5118,ORO,257029.0,GRAMOS
5118,min5119,ORO,238386.0,GRAMOS
5119,min5120,ORO,106700.0,GRAMOS
5120,min5121,ORO,105667.0,GRAMOS
5121,min5122,ORO,18912.0,GRAMOS
5122,min5123,GRAVAS DE RIO,35350.0,METROS CUBICOS
5123,min5124,GRAVA DE CANTERA,16980.0,METROS CUBICOS
5124,min5125,GRAVA DE CANTERA,6788.0,METROS CUBICOS
5125,min5126,GRAVA DE CANTERA,23591.0,METROS CUBICOS
5126,min5127,GRAVAS,45080.0,METROS CUBICOS
5127,min5128,ARENAS,96824.0,METROS CUBICOS
5128,min5129,ARENAS,65888.0,METROS CUBICOS
5129,min5130,ARENA DE RIO,115461.0,METROS CUBICOS
5130,min5131,ARENAS,102616.0,METROS CUBICOS
5131,min5132,GRAVAS DE RIO,54046.0,METROS CUBICOS
5132,min5133,GRAVAS DE RIO,87779.0,METROS CUBICOS
5133,min5134,ARENA DE RIO,464000.0,METROS CUBICOS
5134,min5135,ARENAS,79021.0,METROS CUBICOS
5135,min5136,RECEBO,17270.0,METROS CUBICOS
5136,min5137,ARENAS,149819.0,METROS CUBICOS
5137,min5138,ORO,364124.0,GRAMOS
5138,min5139,ORO,175261.0,GRAMOS
5139,min5140,ORO,55925.0,GRAMOS
5140,min5141,ORO,76096.0,GRAMOS
5141,min5142,ORO,22764.0,GRAMOS
5142,min5143,ORO,2195.0,GRAMOS
5143,min5144,ORO,773149.0,GRAMOS
5144,min5145,ORO,4021.0,GRAMOS
5145,min5146,ORO,14992.0,GRAMOS
5146,min5147,ORO,1842.0,GRAMOS
5147,min5148,ARENAS,49918.0,METROS CUBICOS
5148,min5149,ARENAS,40144.0,METROS CUBICOS
5149,min5150,ARENAS,5534.0,METROS CUBICOS
5150,min5151,GRAVAS,33839.0,METROS CUBICOS
5151,min5152,ARENA DE RIO,279211.0,METROS CUBICOS
5152,min5153,ARENA DE RIO,129087.0,METROS CUBICOS
5153,min5154,ARENA DE RIO,129225.0,METROS CUBICOS
5154,min5155,ARENA DE RIO,6595.0,METROS CUBICOS
5155,min5156,ARENA DE CANTERA,700.0,METROS CUBICOS
5156,min5157,ORO,8363.0,GRAMOS
5157,min5158,ORO,122463.0,GRAMOS
5158,min5159,ARENAS,123557.0,METROS CUBICOS
5159,min5160,ARENAS,106358.0,METROS CUBICOS
5160,min5161,ARENAS,127733.0,METROS CUBICOS
5161,min5162,ARENAS,37167.0,METROS CUBICOS
5162,min5163,ARENAS,22924.0,METROS CUBICOS
5163,min5164,GRAVAS,62999.0,METROS CUBICOS
5164,min5165,ARENA DE CANTERA,44275.0,METROS CUBICOS
5165,min5166,ARENA DE CANTERA,6421.0,METROS CUBICOS
5166,min5167,ARENA DE RIO,43612.0,METROS CUBICOS
5167,min5168,ARENA DE CANTERA,58735.0,METROS CUBICOS
5168,min5169,ORO,9113.0,GRAMOS
5169,min5170,ARENA DE CANTERA,190358.0,METROS CUBICOS
5170,min5171,ARENAS,119252.0,METROS CUBICOS
5171,min5172,RECEBO,92969.0,METROS CUBICOS
5172,min5173,ARENA DE CANTERA,69014.0,METROS CUBICOS
5173,min5174,ARENAS,61449.0,METROS CUBICOS
5174,min5175,ARENAS,99653.0,METROS CUBICOS
5175,min5176,ARENAS,0.0,METROS CUBICOS
5176,min5177,ARENAS,74089.0,METROS CUBICOS
5177,min5178,RECEBO,492249.0,METROS CUBICOS
5178,min5179,GRAVAS,68433.0,METROS CUBICOS
5179,min5180,ARENAS,22298.0,METROS CUBICOS
5180,min5181,ARENAS,22077.0,METROS CUBICOS
5181,min5182,ARENAS,30876.0,METROS CUBICOS
5182,min5183,ARENAS,29044.0,METROS CUBICOS
5183,min5184,ARENAS,8356.0,METROS CUBICOS
5184,min5185,ARENAS,10776.0,METROS CUBICOS
5185,min5186,ARENAS,5410.0,METROS CUBICOS
5186,min5187,ARENAS,756.0,METROS CUBICOS
5187,min5188,ARENA DE RIO,3000.0,METROS CUBICOS
5188,min5189,ARENA DE RIO,2000.0,METROS CUBICOS
5189,min5190,ARENAS,2350.0,METROS CUBICOS
5190,min5191,ARENAS,1920.0,METROS CUBICOS
5191,min5192,ARENAS,867.0,METROS CUBICOS
5192,min5193,ARENAS,2530.0,METROS CUBICOS
5193,min5194,ARENAS,150.0,METROS CUBICOS
5194,min5195,GRAVAS,3175.0,METROS CUBICOS
5195,min5196,GRAVAS,24000.0,METROS CUBICOS
5196,min5197,ARENA DE CANTERA,350.0,METROS CUBICOS
5197,min5198,ARENA DE CANTERA,710.0,METROS CUBICOS
5198,min5199,ARCILLAS BENTONITICA,4480.0,TONELADAS
5199,min5200,ARCILLAS MISCELANEAS,3960.0,TONELADAS
5200,min5201,ARCILLAS BENTONITICA,1830.0,TONELADAS
5201,min5202,ARCILLAS BENTONITICA,1475.0,TONELADAS
5202,min5203,ARCILLAS BENTONITICA,1230.0,TONELADAS
5203,min5204,ARCILLA,1680.0,TONELADAS
5204,min5205,MARMOL EN RAJÓN (RETAL DE MÁRMOL),100.0,METROS CUBICOS
5205,min5206,ORO,125125.0,GRAMOS
5206,min5207,ORO,176939.0,GRAMOS
5207,min5208,PLATA,1212796.0,GRAMOS
5208,min5209,PLATA,371338.0,GRAMOS
5209,min5210,ORO,155245.0,GRAMOS
5210,min5211,PLATA,1053011.0,GRAMOS
5211,min5212,PLATA,771835.0,GRAMOS
5212,min5213,ORO,111713.0,GRAMOS
5213,min5214,PLATA,445107.0,GRAMOS
5214,min5215,PLATA,133613.0,GRAMOS
5215,min5216,GRAVAS DE RIO,36842.0,METROS CUBICOS
5216,min5217,ORO,2960.0,GRAMOS
5217,min5218,GRAVAS,38656.0,METROS CUBICOS
5218,min5219,ARENAS,16856.0,METROS CUBICOS
5219,min5220,ARENAS,7073.0,METROS CUBICOS
5220,min5221,GRAVAS,3517.0,METROS CUBICOS
5221,min5222,GRAVAS,18930.0,METROS CUBICOS
5222,min5223,GRAVAS,40099.0,METROS CUBICOS
5223,min5224,ARENA DE RIO,9654.0,METROS CUBICOS
5224,min5225,ARENA DE RIO,101175.0,METROS CUBICOS
5225,min5226,GRAVAS DE RIO,61180.0,METROS CUBICOS
5226,min5227,ARENA DE RIO,47978.0,METROS CUBICOS
5227,min5228,GRAVAS,252.0,METROS CUBICOS
5228,min5229,RECEBO,1080.0,METROS CUBICOS
5229,min5230,RECEBO,380.0,METROS CUBICOS
5230,min5231,RECEBO,680.0,METROS CUBICOS
5231,min5232,GRAVAS,18341.0,METROS CUBICOS
5232,min5233,GRAVAS,16351.0,METROS CUBICOS
5233,min5234,GRAVAS,16853.0,METROS CUBICOS
5234,min5235,ARENAS,32308.0,METROS CUBICOS
5235,min5236,GRAVAS DE RIO,45337.0,METROS CUBICOS
5236,min5237,GRAVAS,31474.0,METROS CUBICOS
5237,min5238,ARENA DE RIO,89117.0,METROS CUBICOS
5238,min5239,ARENA DE RIO,73037.0,METROS CUBICOS
5239,min5240,ORO,21886.0,GRAMOS
5240,min5241,RECEBO,515.0,METROS CUBICOS
5241,min5242,RECEBO,10683.0,METROS CUBICOS
5242,min5243,RECEBO,3501.0,METROS CUBICOS
5243,min5244,RECEBO,4270.0,METROS CUBICOS
5244,min5245,RECEBO,1214.0,METROS CUBICOS
5245,min5246,RECEBO,1600.0,METROS CUBICOS
5246,min5247,RECEBO,1091.0,METROS CUBICOS
5247,min5248,RECEBO,1170.0,METROS CUBICOS
5248,min5249,GRAVAS DE RIO,900.0,METROS CUBICOS
5249,min5250,RECEBO,2520.0,METROS CUBICOS
5250,min5251,RECEBO,0.0,METROS CUBICOS
5251,min5252,RECEBO,26762.0,METROS CUBICOS
5252,min5253,RECEBO,8851.0,METROS CUBICOS
5253,min5254,RECEBO,25658.0,METROS CUBICOS
5254,min5255,RECEBO,22188.0,METROS CUBICOS
5255,min5256,ARCILLAS MISCELANEAS,732.0,TONELADAS
5256,min5257,RECEBO,31065.0,METROS CUBICOS
5257,min5258,RECEBO,60312.0,METROS CUBICOS
5258,min5259,RECEBO,45947.0,METROS CUBICOS
5259,min5260,ARCILLAS MISCELANEAS,2250.0,TONELADAS
5260,min5261,RECEBO,17743.0,METROS CUBICOS
5261,min5262,GRAVAS,237915.0,METROS CUBICOS
5262,min5263,ARENAS,300071.0,METROS CUBICOS
5263,min5264,ARENAS,69436.0,METROS CUBICOS
5264,min5265,GRAVAS,27969.0,METROS CUBICOS
5265,min5266,ARENAS,176067.0,METROS CUBICOS
5266,min5267,ARENAS,223343.0,METROS CUBICOS
5267,min5268,ARENAS,93063.0,METROS CUBICOS
5268,min5269,GRAVAS DE RIO,33490.0,METROS CUBICOS
5269,min5270,ARENA DE RIO,122601.0,METROS CUBICOS
5270,min5271,ARENA DE RIO,78570.0,METROS CUBICOS
5271,min5272,CALIZAS,2396909.0,TONELADAS
5272,min5273,CALIZAS,3331032.0,TONELADAS
5273,min5274,CALIZAS,3182064.0,TONELADAS
5274,min5275,CALIZAS,3812466.0,TONELADAS
5275,min5276,CALIZAS,3897905.0,TONELADAS
5276,min5277,CALIZAS,3504781.0,TONELADAS
5277,min5278,CALIZAS,2795783.0,TONELADAS
5278,min5279,CALIZAS,1589143.0,TONELADAS
5279,min5280,CALIZAS,1642771.0,TONELADAS
5280,min5281,CALIZAS,3547144.0,TONELADAS
5281,min5282,ORO,40322.0,GRAMOS
5282,min5283,ORO,112987.0,GRAMOS
5283,min5284,ORO,102396.0,GRAMOS
5284,min5285,PLATA,70419.0,GRAMOS
5285,min5286,ORO,37826.0,GRAMOS
5286,min5287,ORO,58949.0,GRAMOS
5287,min5288,ORO,74841.0,GRAMOS
5288,min5289,ORO,73134.0,GRAMOS
5289,min5290,PLATA,38887.0,GRAMOS
5290,min5291,ORO,2875.0,GRAMOS
5291,min5292,ARENAS,159701.0,METROS CUBICOS
5292,min5293,ARENAS,182545.0,METROS CUBICOS
5293,min5294,ARENAS,186631.0,METROS CUBICOS
5294,min5295,ARENAS,209935.0,METROS CUBICOS
5295,min5296,GRAVAS,14250.0,METROS CUBICOS
5296,min5297,ARENAS,36961.0,METROS CUBICOS
5297,min5298,ARENA DE RIO,6445.0,METROS CUBICOS
5298,min5299,ARENA DE RIO,18560.0,METROS CUBICOS
5299,min5300,ARENA DE RIO,19511.0,METROS CUBICOS
5300,min5301,ARENA DE RIO,425683.0,METROS CUBICOS
5301,min5302,ARCILLAS FERRUGINOSAS,123236.0,TONELADAS
5302,min5303,ARCILLAS FERRUGINOSAS,118194.0,TONELADAS
5303,min5304,ARCILLAS FERRUGINOSAS,123916.0,TONELADAS
5304,min5305,ARCILLAS FERRUGINOSAS,63679.0,TONELADAS
5305,min5306,ARCILLAS FERRUGINOSAS,134652.0,TONELADAS
5306,min5307,ARCILLAS FERRUGINOSAS,114962.0,TONELADAS
5307,min5308,ARCILLAS FERRUGINOSAS,43636.0,TONELADAS
5308,min5309,ARCILLAS FERRUGINOSAS,42653.0,TONELADAS
5309,min5310,ARCILLAS FERRUGINOSAS,116441.0,TONELADAS
5310,min5311,ARCILLAS FERRUGINOSAS,49779.0,TONELADAS
5311,min5312,ORO,3452.0,GRAMOS
5312,min5313,ARCILLAS BENTONITICA,1022.0,TONELADAS
5313,min5314,ARCILLAS BENTONITICA,225.0,TONELADAS
5314,min5315,ARCILLAS BENTONITICA,982.0,TONELADAS
5315,min5316,ARCILLAS BENTONITICA,0.0,TONELADAS
5316,min5317,ARCILLAS BENTONITICA,258.0,TONELADAS
5317,min5318,ARCILLAS BENTONITICA,0.0,TONELADAS
5318,min5319,ARCILLAS CERAMICAS,80.0,TONELADAS
5319,min5320,ARENAS,1970.0,METROS CUBICOS
5320,min5321,ARENAS,1100.0,METROS CUBICOS
5321,min5322,DIABASA,272922.0,METROS CUBICOS
5322,min5323,DIABASA,250086.0,METROS CUBICOS
5323,min5324,DIABASA,226476.0,METROS CUBICOS
5324,min5325,DIABASA,278222.0,METROS CUBICOS
5325,min5326,DIABASA,237651.0,METROS CUBICOS
5326,min5327,DIABASA,241130.0,METROS CUBICOS
5327,min5328,DIABASA,42496.0,METROS CUBICOS
5328,min5329,DIABASA,230878.0,METROS CUBICOS
5329,min5330,DIABASA,173724.0,METROS CUBICOS
5330,min5331,DIABASA,73547.0,METROS CUBICOS
5331,min5332,ARENA DE RIO,13140.0,METROS CUBICOS
5332,min5333,GRAVAS,27260.0,METROS CUBICOS
5333,min5334,GRAVAS,3125.0,METROS CUBICOS
5334,min5335,GRAVAS,24500.0,METROS CUBICOS
5335,min5336,GRAVAS,68405.0,METROS CUBICOS
5336,min5337,RECEBO,67956.0,METROS CUBICOS
5337,min5338,ARCILLAS MISCELANEAS,27116.0,TONELADAS
5338,min5339,ARCILLA,31900.0,TONELADAS
5339,min5340,GRAVAs DE RIO,29522.0,METROS CUBICOS
5340,min5341,RECEBO,102508.0,METROS CUBICOS
5341,min5342,ARCILLAS MISCELANEAS,18000.0,TONELADAS
5342,min5343,GRAVAS,66562.0,METROS CUBICOS
5343,min5344,ARCILLAS MISCELANEAS,122792.0,TONELADAS
5344,min5345,ARCILLAS MISCELANEAS,29603.0,TONELADAS
5345,min5346,MINERAL DE MAGNESIO (MAGNESITA),1847.0,TONELADAS
5346,min5347,MINERAL DE MAGNESIO (MAGNESITA),1039.0,TONELADAS
5347,min5348,MINERAL DE MAGNESIO (MAGNESITA),1077.0,TONELADAS
5348,min5349,MINERAL DE MAGNESIO (MAGNESITA),3500.0,TONELADAS
5349,min5350,MINERAL DE MAGNESIO (MAGNESITA),1236.0,TONELADAS
5350,min5351,MINERAL DE MAGNESIO (MAGNESITA),2883.0,TONELADAS
5351,min5352,MINERAL DE MAGNESIO (MAGNESITA),1175.0,TONELADAS
5352,min5353,MINERAL DE MAGNESIO (MAGNESITA),1883.0,TONELADAS
5353,min5354,GRAVAS,26042.0,METROS CUBICOS
5354,min5355,ORO,88819.0,GRAMOS
5355,min5356,ORO,230270.0,GRAMOS
5356,min5357,ORO,413354.0,GRAMOS
5357,min5358,ORO,537094.0,GRAMOS
5358,min5359,ORO,644528.0,GRAMOS
5359,min5360,ORO,693817.0,GRAMOS
5360,min5361,ORO,80626.0,GRAMOS
5361,min5362,ORO,679682.0,GRAMOS
5362,min5363,ORO,17644.0,GRAMOS
5363,min5364,ORO,5122.0,GRAMOS
5364,min5365,ARCILLAS BENTONITICA,23164.0,TONELADAS
5365,min5366,GRAVA DE CANTERA,7951.0,METROS CUBICOS
5366,min5367,ARENAS,3109.0,METROS CUBICOS
5367,min5368,ARENA DE RIO,120.0,METROS CUBICOS
5368,min5369,ARENA DE RIO,3639.0,METROS CUBICOS
5369,min5370,ARCILLA,16352.0,TONELADAS
5370,min5371,ARCILLAS BENTONITICA,15224.0,TONELADAS
5371,min5372,GRAVAS,26256.0,METROS CUBICOS
5372,min5373,ARCILLAS BENTONITICA,12952.0,TONELADAS
5373,min5374,ARCILLAS BENTONITICA,1236.0,TONELADAS
5374,min5375,ARCILLAS BENTONITICA,10104.0,TONELADAS
5375,min5376,ARCILLAS BENTONITICA,4992.0,TONELADAS
5376,min5377,GRAVAs DE RIO,13441.0,METROS CUBICOS
5377,min5378,ARCILLAS BENTONITICA,11620.0,TONELADAS
5378,min5379,ARENA DE RIO,1039.0,METROS CUBICOS
5379,min5380,GRAVAS DE RIO,13357.0,METROS CUBICOS
5380,min5381,GRAVAS DE RIO,13505.0,METROS CUBICOS
5381,min5382,ARENA DE RIO,3600.0,METROS CUBICOS
5382,min5383,ARCILLA,21000.0,TONELADAS
5383,min5384,ARCILLAS FERRUGINOSAS,35621.0,TONELADAS
5384,min5385,ARCILLAS MISCELANEAS,19800.0,TONELADAS
5385,min5386,ARCILLAS MISCELANEAS,50611.0,TONELADAS
5386,min5387,ARCILLAS MISCELANEAS,11400.0,TONELADAS
5387,min5388,GRAVAS,18384.0,METROS CUBICOS
5388,min5389,ARENAS,13668.0,METROS CUBICOS
5389,min5390,GRAVAS,48427.0,METROS CUBICOS
5390,min5391,ARENA DE RIO,11780.0,METROS CUBICOS
5391,min5392,ARENAS,15458.0,METROS CUBICOS
5392,min5393,ORO,1550.0,GRAMOS
5393,min5394,ORO,105.0,GRAMOS
5394,min5395,ORO,252.0,GRAMOS
5395,min5396,GRAVAS,34924.0,METROS CUBICOS
5396,min5397,ARENAS,1550.0,METROS CUBICOS
5397,min5398,ARENAS,1350.0,METROS CUBICOS
5398,min5399,ARENAS,1940.0,METROS CUBICOS
5399,min5400,ARENAS,3200.0,METROS CUBICOS
5400,min5401,ORO,1738.0,GRAMOS
5401,min5402,ORO,111.0,GRAMOS
5402,min5403,ORO,549.0,GRAMOS
5403,min5404,RECEBO,12139.0,METROS CUBICOS
5404,min5405,RECEBO,395.0,METROS CUBICOS
5405,min5406,ORO,1673.0,GRAMOS
5406,min5407,GRAVAS DE RIO,2244.0,METROS CUBICOS
5407,min5408,ORO,893.0,GRAMOS
5408,min5409,ARENA DE RIO,800.0,METROS CUBICOS
5409,min5410,ORO,4388.0,GRAMOS
5410,min5411,RECEBO,23520.0,METROS CUBICOS
5411,min5412,GRAVAS DE RIO,9599.0,METROS CUBICOS
5412,min5413,RECEBO,7382.0,METROS CUBICOS
5413,min5414,CARBON,10214.0,TONELADAS
5414,min5415,ARENA DE RIO,157311.0,METROS CUBICOS
5415,min5416,ARENA DE RIO,21803.0,METROS CUBICOS
5416,min5417,ARENAS,55595.0,METROS CUBICOS
5417,min5418,ARENAS,73567.0,METROS CUBICOS
5418,min5419,ARENAS,75293.0,METROS CUBICOS
5419,min5420,ARENAS,10083.0,METROS CUBICOS
5420,min5421,ARENA DE RIO,152734.0,METROS CUBICOS
5421,min5422,ARENAS,77257.0,METROS CUBICOS
5422,min5423,ARENA DE RIO,18776.0,METROS CUBICOS
5423,min5424,ARENAS,1597.0,METROS CUBICOS
5424,min5425,GRAVAS DE RIO,3861.0,METROS CUBICOS
5425,min5426,ARENAS,662.0,METROS CUBICOS
5426,min5427,ARENAS,1250.0,METROS CUBICOS
5427,min5428,ARENAS,46014.0,METROS CUBICOS
5428,min5429,ARENAS,52742.0,METROS CUBICOS
5429,min5430,GRAVAS,60002.0,METROS CUBICOS
5430,min5431,ARENAS,2575.0,METROS CUBICOS
5431,min5432,ARENAS,22966.0,METROS CUBICOS
5432,min5433,ARENAS,1066.0,METROS CUBICOS
5433,min5434,GRAVAs DE RIO,29929.0,METROS CUBICOS
5434,min5435,GRAVAS DE RIO,27301.0,METROS CUBICOS
5435,min5436,RECEBO,2200.0,METROS CUBICOS
5436,min5437,RECEBO,970.0,METROS CUBICOS
5437,min5438,ARENAS,240.0,METROS CUBICOS
5438,min5439,ARENAS,200.0,METROS CUBICOS
5439,min5440,RECEBO,238359.0,METROS CUBICOS
5440,min5441,RECEBO,192776.0,METROS CUBICOS
5441,min5442,RECEBO,55290.0,METROS CUBICOS
5442,min5443,RECEBO,73017.0,METROS CUBICOS
5443,min5444,RECEBO,112401.0,METROS CUBICOS
5444,min5445,RECEBO,3700.0,METROS CUBICOS
5445,min5446,RECEBO,146553.0,METROS CUBICOS
5446,min5447,RECEBO,147293.0,METROS CUBICOS
5447,min5448,RECEBO,72587.0,METROS CUBICOS
5448,min5449,RECEBO,12675.0,METROS CUBICOS
5449,min5450,GRAVAS,245.0,METROS CUBICOS
5450,min5451,GRAVAS DE RIO,57219.0,METROS CUBICOS
5451,min5452,RECEBO,3252.0,METROS CUBICOS
5452,min5453,RECEBO,6529.0,METROS CUBICOS
5453,min5454,RECEBO,4116.0,METROS CUBICOS
5454,min5455,RECEBO,990.0,METROS CUBICOS
5455,min5456,RECEBO,200.0,METROS CUBICOS
5456,min5457,RECEBO,1000.0,METROS CUBICOS
5457,min5458,RECEBO,429.0,METROS CUBICOS
5458,min5459,RECEBO,5381.0,METROS CUBICOS
5459,min5460,GRAVAS,14509.0,METROS CUBICOS
5460,min5461,GRAVAS,36365.0,METROS CUBICOS
5461,min5462,GRAVAS,23642.0,METROS CUBICOS
5462,min5463,GRAVAS,31354.0,METROS CUBICOS
5463,min5464,GRAVAS,47261.0,METROS CUBICOS
5464,min5465,ARENAS,1419.0,METROS CUBICOS
5465,min5466,RECEBO,59416.0,METROS CUBICOS
5466,min5467,ARENAS,42845.0,METROS CUBICOS
5467,min5468,ARCILLAS FERRUGINOSAS,4800.0,TONELADAS
5468,min5469,ARCILLAS MISCELANEAS,4500.0,TONELADAS
5469,min5470,ARENAS,64999.0,METROS CUBICOS
5470,min5471,ARENAS,49774.0,METROS CUBICOS
5471,min5472,ARENAS,58523.0,METROS CUBICOS
5472,min5473,ARENAS,27610.0,METROS CUBICOS
5473,min5474,ARENA DE RIO,52824.0,METROS CUBICOS
5474,min5475,ARENA DE RIO,39243.0,METROS CUBICOS
5475,min5476,RECEBO,7628.0,METROS CUBICOS
5476,min5477,RECEBO,2234.0,METROS CUBICOS
5477,min5478,RECEBO,1623.0,METROS CUBICOS
5478,min5479,RECEBO,1178.0,METROS CUBICOS
5479,min5480,RECEBO,5092.0,METROS CUBICOS
5480,min5481,RECEBO,10663.0,METROS CUBICOS
5481,min5482,RECEBO,1272.0,METROS CUBICOS
5482,min5483,RECEBO,518.0,METROS CUBICOS
5483,min5484,RECEBO,1357.0,METROS CUBICOS
5484,min5485,RECEBO,308.0,METROS CUBICOS
5485,min5486,ARENAS,14556.0,METROS CUBICOS
5486,min5487,ARENA DE RIO,12460.0,METROS CUBICOS
5487,min5488,ARENA DE RIO,227290.0,METROS CUBICOS
5488,min5489,ARENA DE RIO,29220.0,METROS CUBICOS
5489,min5490,RECEBO,10025.0,METROS CUBICOS
5490,min5491,RECEBO,5806.0,METROS CUBICOS
5491,min5492,RECEBO,5116.0,METROS CUBICOS
5492,min5493,RECEBO,995.0,METROS CUBICOS
5493,min5494,RECEBO,2818.0,METROS CUBICOS
5494,min5495,PLATA,5068.0,GRAMOS
5495,min5496,RECEBO,14647.0,METROS CUBICOS
5496,min5497,RECEBO,30311.0,METROS CUBICOS
5497,min5498,RECEBO,8699.0,METROS CUBICOS
5498,min5499,RECEBO,10239.0,METROS CUBICOS
5499,min5500,RECEBO,58678.0,METROS CUBICOS
5500,min5501,ARENA DE RIO,6840.0,METROS CUBICOS
5501,min5502,RECEBO,2450.0,METROS CUBICOS
5502,min5503,ORO,3207.0,GRAMOS
5503,min5504,CALIZAS,52591.0,TONELADAS
5504,min5505,CALIZAS,76671.0,TONELADAS
5505,min5506,CALIZAS,55770.0,TONELADAS
5506,min5507,CALIZAS,82547.0,TONELADAS
5507,min5508,CALIZAS,67996.0,TONELADAS
5508,min5509,CALIZAS,124258.0,TONELADAS
5509,min5510,CALIZAS,44264.0,TONELADAS
5510,min5511,CALIZAS,15845.0,TONELADAS
5511,min5512,CALIZAS,59910.0,TONELADAS
5512,min5513,CALIZAS,52803.0,TONELADAS
5513,min5514,RECEBO,46124.0,METROS CUBICOS
5514,min5515,RECEBO,37338.0,METROS CUBICOS
5515,min5516,RECEBO,11259.0,METROS CUBICOS
5516,min5517,RECEBO,72748.0,METROS CUBICOS
5517,min5518,RECEBO,34746.0,METROS CUBICOS
5518,min5519,RECEBO,59619.0,METROS CUBICOS
5519,min5520,RECEBO,49423.0,METROS CUBICOS
5520,min5521,RECEBO,38453.0,METROS CUBICOS
5521,min5522,RECEBO,6969.0,METROS CUBICOS
5522,min5523,RECEBO,11632.0,METROS CUBICOS
5523,min5524,CALIZAS,1976888.0,TONELADAS
5524,min5525,CALIZAS,2157092.0,TONELADAS
5525,min5526,CALIZAS,2173718.0,TONELADAS
5526,min5527,CALIZAS,2038406.0,TONELADAS
5527,min5528,CALIZAS,1961856.0,TONELADAS
5528,min5529,CALIZAS,1865375.0,TONELADAS
5529,min5530,CALIZAS,2069697.0,TONELADAS
5530,min5531,CALIZAS,2299617.0,TONELADAS
5531,min5532,CALIZAS,1824954.0,TONELADAS
5532,min5533,CALIZAS,592893.0,TONELADAS
5533,min5534,RECEBO,35405.0,METROS CUBICOS
5534,min5535,ARCILLA,5000.0,TONELADAS
5535,min5536,ARCILLAS FERRUGINOSAS,4998.0,TONELADAS
5536,min5537,ARCILLAS MISCELANEAS,10000.0,TONELADAS
5537,min5538,RECEBO,20719.0,METROS CUBICOS
5538,min5539,ARCILLAS MISCELANEAS,5000.0,TONELADAS
5539,min5540,RECEBO,8706.0,METROS CUBICOS
5540,min5541,RECEBO,1061.0,METROS CUBICOS
5541,min5542,ARCILLAS MISCELANEAS,22339.0,TONELADAS
5542,min5543,ARENA DE RIO,437827.0,METROS CUBICOS
5543,min5544,ARENA DE RIO,253225.0,METROS CUBICOS
5544,min5545,ARENA DE RIO,101463.0,METROS CUBICOS
5545,min5546,ARCILLA,53974.0,TONELADAS
5546,min5547,ARCILLAS MISCELANEAS,15066.0,TONELADAS
5547,min5548,ARCILLAS MISCELANEAS,30559.0,TONELADAS
5548,min5549,ARCILLAS MISCELANEAS,17386.0,TONELADAS
5549,min5550,ARCILLAS MISCELANEAS,7618.0,TONELADAS
5550,min5551,ARCILLAS MISCELANEAS,5091.0,TONELADAS
5551,min5552,ARENAS,40545.0,METROS CUBICOS
5552,min5553,ARENAS,148057.0,METROS CUBICOS
5553,min5554,ARENAS,50034.0,METROS CUBICOS
5554,min5555,ARENAS,50117.0,METROS CUBICOS
5555,min5556,ARENA DE RIO,30587.0,METROS CUBICOS
5556,min5557,ARENA DE RIO,1103825.0,METROS CUBICOS
5557,min5558,GRAVAS,58918.0,METROS CUBICOS
5558,min5559,GRAVAS,2612.0,METROS CUBICOS
5559,min5560,GRAVAS,7480.0,METROS CUBICOS
5560,min5561,GRAVAS,0.0,METROS CUBICOS
5561,min5562,GRAVAS,0.0,METROS CUBICOS
5562,min5563,GRAVAS,122417.0,METROS CUBICOS
5563,min5564,GRAVAS,188951.0,METROS CUBICOS
5564,min5565,ARENA DE CANTERA,94808.0,METROS CUBICOS
5565,min5566,GRAVA DE CANTERA,210928.0,METROS CUBICOS
5566,min5567,GRAVA DE CANTERA,240486.0,METROS CUBICOS
5567,min5568,GRAVAS,182538.0,METROS CUBICOS
5568,min5569,GRAVA DE CANTERA,6118.0,METROS CUBICOS
5569,min5570,GRAVAS,94269.0,METROS CUBICOS
5570,min5571,GRAVAS,170974.0,METROS CUBICOS
5571,min5572,GRAVAS,48483.0,METROS CUBICOS
5572,min5573,GRAVAS,103860.0,METROS CUBICOS
5573,min5574,GRAVAS,85241.0,METROS CUBICOS
5574,min5575,GRAVAS,112312.0,METROS CUBICOS
5575,min5576,ARENA DE RIO,119821.0,METROS CUBICOS
5576,min5577,GRAVA DE CANTERA,47014.0,METROS CUBICOS
5577,min5578,GRAVA DE CANTERA,133169.0,METROS CUBICOS
5578,min5579,GRAVA DE CANTERA,44849.0,METROS CUBICOS
5579,min5580,GRAVAS,53220.0,METROS CUBICOS
5580,min5581,GRAVAS,38124.0,METROS CUBICOS
5581,min5582,GRAVAS,495.0,METROS CUBICOS
5582,min5583,GRAVAS DE RIO,359158.0,METROS CUBICOS
5583,min5584,GRAVAs DE RIO,285422.0,METROS CUBICOS
5584,min5585,GRAVAS,177940.0,METROS CUBICOS
5585,min5586,GRAVAS,44336.0,METROS CUBICOS
